AU12_r
0.00850467815893
1.82620743408
0.972569316513
3.14251803842
0.477560087472
2.41860676558
1.35708377882
0.801245502085
1.15512772196
0.319969413704
0.16262280669
2.76399047051
1.57852838173
3.56918776783
0.636278096938
2.10416450226
